,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
4977,0,1.9075830383753063,2.092763468531025,-0.4419078169726848,0.1610289724153759,-1.3057820945458296,0
4978,0,1.8073562637190417,1.9577318520531164,-1.0353224978243816,1.9138841573355736,-1.2743245808227264,0
4979,0,1.8073562637190417,1.9577318520531164,-0.5035612903079261,0.5093527591623378,-1.2428670670996231,0
4980,0,1.85746965104716,1.9577318520531164,-0.4187877644719693,1.0486928160608608,-1.21140955337652,0
4981,1,1.85746965104716,1.9577318520531164,-0.0334535561267117,0.0261939581907449,-1.1799520396534169,0
4982,0,1.9075830383753063,2.092763468531025,-0.9351356036546146,0.5205890103477238,-1.1327657690687618,0
4983,0,1.9075830383753063,2.0252476602920706,-0.1259337661295735,0.1722652236007611,-1.1013082553456586,0
4984,0,1.85746965104716,2.0252476602920706,-0.4496145011395899,0.3745177449377075,-1.0698507416225551,0
4985,0,1.85746965104716,2.0252476602920706,1.831564012264335,-1.3221561840555616,-1.038393227899452,0
4986,0,1.85746965104716,2.0252476602920706,1.3768696464169312,-1.4345186959094205,-1.0069357141763486,0
4987,0,1.85746965104716,2.092763468531025,1.2920961205809744,-1.3895736911678769,-0.9754782004532454,0
4988,0,1.85746965104716,2.092763468531025,-0.149053818630289,0.7453140340554415,-0.9440206867301422,0
4989,0,1.85746965104716,2.092763468531025,1.58495011892337,-0.6704536153031804,-0.9125631730070388,0
4990,0,1.8073562637190417,2.0252476602920706,0.5984945455595108,-1.0300136532355282,-0.8811056592839356,0
4991,0,1.8073562637190417,2.0252476602920706,0.459774230555218,-0.2771848238146743,-0.8496481455608323,0
4992,0,1.7572428763908952,2.0252476602920706,-0.3879610278043487,0.0261939581907449,-0.8181906318377291,0
4993,0,1.8073562637190417,2.092763468531025,-0.8503620778186579,-0.2771848238146743,-0.7867331181146259,0
4994,1,1.7071294890627484,1.9577318520531164,-0.7193484469812703,-0.0974048048484999,-0.7080893338068677,0
4995,0,1.7572428763908952,1.9577318520531164,-1.412950022002734,1.3633078492516653,-0.6609030632222128,0
4996,1,1.7071294890627484,1.9577318520531164,-1.605617126175363,1.5206153658470676,-0.6294455494991095,0
4997,0,1.7572428763908952,2.0252476602920706,-1.4900168636717854,2.104900427487134,-0.5822592789144546,0
4998,0,1.7572428763908952,2.0252476602920706,0.2439870738818737,-0.0524598001069566,-0.5508017651913514,0
4999,1,1.7572428763908952,2.0252476602920706,-0.8657754461524682,1.2509453373978066,-0.4878867377451448,0
5000,0,1.7572428763908952,2.0252476602920706,-0.9428422878215196,1.217236583841649,-0.4407004671604899,0
5001,0,1.7572428763908952,2.0252476602920706,-0.2569473969669612,-0.2547123214439022,-0.4092429534373866,0
5002,1,1.7572428763908952,1.9577318520531164,0.4366541780545026,0.441935252050023,-0.3777854397142834,0
5003,0,1.7572428763908952,1.9577318520531164,0.2208670213811583,-0.4344923404100766,-0.3305991691296285,0
5004,1,1.7572428763908952,2.0252476602920706,-0.1798805552979096,0.5992427686454254,-0.2991416554065252,0
5005,0,1.7071294890627484,1.8902160438142008,-0.0180401877929014,-0.5580911034493216,-0.2519553848218703,0
5006,0,1.7071294890627484,1.8902160438142008,-0.5112679744748312,0.3520452425669355,-0.2204978710987671,0
5007,0,1.7572428763908952,1.8902160438142008,2.787192848960574,-2.074985013476416,-0.1890403573756638,0
5008,0,1.7071294890627484,1.8902160438142008,-1.0738559186589074,1.4194891051785947,-0.1575828436525605,0
5009,1,1.7572428763908952,1.9577318520531164,2.8334329539620047,-1.962622501622557,-0.1261253299294573,0
5010,1,1.7071294890627484,1.8902160438142008,0.0204932330416243,-0.2322398190731301,-0.0789390593448024,0
5011,1,1.7572428763908952,1.9577318520531164,-0.5960415003107878,0.2284464795276905,-0.0317527887601475,0
5012,0,1.7071294890627484,1.9577318520531164,-0.9736690244891404,1.4981428634762963,0.0154334818245073,0
5013,0,1.7572428763908952,1.9577318520531164,-0.0874003452950478,0.4531715032354083,0.0468909955476106,0
5014,0,1.7572428763908952,1.9577318520531164,-1.852231019516328,2.655476735571043,0.0783485092707139,0
5015,0,1.8073562637190417,2.0252476602920706,0.1438001797121067,-0.1198773072192712,0.1098060229938171,0
5016,1,1.8073562637190417,2.0252476602920706,-0.9197222353208042,-0.2884210750000596,0.1412635367169204,0
5017,0,1.8073562637190417,2.092763468531025,-0.9274289194877094,0.3745177449377075,0.1884498073015753,0
5018,0,1.8073562637190417,2.0252476602920706,0.7834549655652344,-1.1086674115332298,0.2199073210246786,0
5019,0,1.85746965104716,2.092763468531025,-0.7116417628143651,0.048666460561517,0.2513648347477819,0
5020,0,1.7572428763908952,2.0252476602920706,0.6986814397292778,-0.7603436247862672,0.2828223484708851,0
5021,0,1.7572428763908952,1.9577318520531164,-0.1105203977957632,0.3632814937523215,0.3142798621939884,0
5022,1,1.7572428763908952,1.9577318520531164,0.7911616497321395,-1.1648486674601592,0.3457373759170916,0
5023,0,1.8073562637190417,2.0252476602920706,0.0513199697092449,-0.5580911034493216,0.3929236465017465,0
5024,0,1.8073562637190417,1.9577318520531164,-0.2723607653007714,0.0711389629322883,0.4243811602248498,0
5025,1,1.85746965104716,2.0252476602920706,-0.3571342911367281,-0.0974048048484999,0.4558386739479531,0
5026,2,1.9075830383753063,2.160279276769941,-1.0353224978243816,1.3071265933247358,0.5030249445326079,0
5027,0,1.9075830383753063,2.160279276769941,0.0744400222099603,0.1273202188592177,0.5816687288403661,0
5028,1,1.9075830383753063,2.160279276769941,1.6697236447593269,-1.254738676943246,0.6131262425634694,0
5029,0,1.9075830383753063,2.092763468531025,0.05902665387615,-0.108641056033886,0.6603125131481243,0
5030,0,1.9075830383753063,2.092763468531025,-0.7193484469812703,0.1835014747861472,0.6917700268712276,0
5031,2,1.9075830383753063,2.160279276769941,-0.0719869769612375,0.6891327781285121,0.7232275405943308,0
5032,0,1.9075830383753063,2.160279276769941,0.1206801272113913,-0.1535860607754294,0.801871324902089,0
5033,1,1.957696425703424,2.2277950850088954,-0.0642802927943323,-0.7266348712301098,0.8333288386251922,0
5034,0,1.957696425703424,2.2277950850088954,0.0821467063768655,-0.0075147953654124,0.8805151092098471,0
5035,0,1.9075830383753063,2.2277950850088954,-0.8426553936517527,1.2734178397685785,0.9119726229329504,0
5036,1,1.957696425703424,2.2277950850088954,0.3981207572199768,-0.6479811129324082,0.9434301366560536,0
5037,1,1.957696425703424,2.2953108932478115,-0.3956677119712539,0.936330304207002,0.9906164072407084,0
5038,0,1.957696425703424,2.2953108932478115,-0.5652147636431673,0.8689127970946865,1.0378026778253635,0
5039,0,1.9075830383753063,2.160279276769941,-1.3821232853351133,0.7902590387969849,1.0692601915484667,0
5040,2,1.9075830383753063,2.160279276769941,-1.0507358661581918,1.059929067246247,1.10071770527157,0
5041,0,1.85746965104716,2.092763468531025,-0.8426553936517527,0.8801490482800725,1.179361489579328,0
5042,0,1.85746965104716,2.092763468531025,-1.2356962861639156,0.936330304207002,1.2580052738870864,0
5043,1,1.9075830383753063,2.160279276769941,1.5001765930874136,-1.6030624636902089,1.2894627876101896,0
5044,0,1.9075830383753063,2.092763468531025,-1.5902037578415524,1.689159133627856,1.3366490581948445,0
5045,0,1.957696425703424,2.092763468531025,-0.1875872394648148,-0.4007835868539184,1.3681065719179475,0
5046,0,1.957696425703424,2.160279276769941,-0.2646540811338663,0.3745177449377075,1.399564085641051,0
5047,0,1.957696425703424,2.092763468531025,-0.6962283944805548,0.9588028065777732,1.4310215993641542,0
5048,2,1.957696425703424,2.160279276769941,1.268976068080259,-1.3109199328701755,1.4624791130872576,0
5049,2,2.007809813031571,2.160279276769941,0.7449215447307086,-1.0187774020501426,1.5411228973950155,0
5050,0,2.007809813031571,2.2277950850088954,0.1129734430444861,-0.6704536153031804,1.6197666817027738,0
5051,0,2.007809813031571,2.160279276769941,-0.2646540811338663,0.2059739771569192,1.651224195425877,0
5052,1,1.957696425703424,2.160279276769941,-0.7193484469812703,0.812731541167757,1.6826817091489803,1
5053,0,1.9075830383753063,2.0252476602920706,-0.6808150261467445,0.2509189818984627,-1.6990010160846205,0
5054,2,1.85746965104716,1.9577318520531164,-0.4264944486388745,1.0149840625047026,-1.6675435023615173,0
5055,0,1.8073562637190417,1.9577318520531164,2.756366112292953,-1.9401499992517848,-1.5888997180537592,0
5056,1,1.85746965104716,1.9577318520531164,0.3904140730530716,-0.9176511413816694,-1.5574422043306555,0
5057,0,1.8073562637190417,1.8902160438142008,1.4308164355852673,-1.1199036627186154,-1.5102559337460009,0
5058,0,1.8073562637190417,1.8902160438142008,1.5001765930874136,-1.5244087053925075,-1.4787984200228976,0
5059,1,1.8073562637190417,1.8902160438142008,1.3383362255824054,-0.86146988545474,-1.4473409062997944,0
5060,0,1.8073562637190417,1.8227002355752464,0.9375886489033376,-0.883942387825512,-1.4001546357151395,0
5061,0,1.7572428763908952,1.7551844273363302,-0.149053818630289,-0.1985310655169728,-1.3686971219920363,0
5062,1,1.7572428763908952,1.8227002355752464,-0.8734821303193733,0.7003690293138981,-1.337239608268933,0
5063,0,1.7071294890627484,1.8227002355752464,-1.1740428128286742,0.5318252615331098,-1.290053337684278,0
5064,1,1.7071294890627484,1.8227002355752464,0.4674809147221231,1.0262203136900887,-1.2585958239611748,0
5065,1,1.7071294890627484,1.8227002355752464,-1.2202829178301051,1.6329778777009265,-1.21140955337652,0
5066,1,1.7071294890627484,1.8227002355752464,-0.8966021828200887,0.8576765459093004,-1.164223282791865,0
5067,1,1.7071294890627484,1.8902160438142008,0.0821467063768655,-1.1199036627186154,-1.1170370122072102,0
5068,0,1.7572428763908952,1.8227002355752464,1.3768696464169312,-1.5131724542071214,-1.0698507416225551,0
5069,1,1.7572428763908952,1.8227002355752464,-0.7347618153150806,0.936330304207002,-1.038393227899452,0
5070,1,1.85746965104716,1.9577318520531164,-0.8426553936517527,0.1273202188592177,-0.9440206867301422,0
5071,0,1.85746965104716,2.0252476602920706,-0.4573211853064951,0.5318252615331098,-0.8968344161454873,0
5072,0,1.8073562637190417,1.9577318520531164,0.5599611247249849,-0.996304899679371,-0.865376902422384,0
5073,0,1.85746965104716,1.8902160438142008,-0.5189746586417363,0.4194627496792509,-0.8339193886992807,0
5074,2,1.8073562637190417,1.8227002355752464,-0.8657754461524682,0.6104790198308113,-0.8024618749761775,0
5075,1,1.7572428763908952,1.7551844273363302,-0.8503620778186579,1.217236583841649,-0.7238180906684193,0
5076,1,1.6570161017346303,1.6201528108584216,-0.0796936611281426,-0.2097673167023588,-0.6294455494991095,0
5077,0,1.606902714406484,1.6201528108584216,1.1379624372428714,-0.7940523783424245,-0.5822592789144546,0
5078,1,1.6570161017346303,1.7551844273363302,-0.2569473969669612,0.4082264984938649,-0.5508017651913514,0
5079,1,1.6570161017346303,1.687668619097376,1.222735963078828,-0.9064148901962834,-0.5036154946066964,0
5080,1,1.7071294890627484,1.8227002355752464,0.6062012297264159,-0.8951786390108981,-0.4564292240220415,0
5081,0,1.7572428763908952,1.8227002355752464,-0.9428422878215196,0.9588028065777732,-0.4092429534373866,0
5082,2,1.7572428763908952,1.8902160438142008,-0.858068761985563,1.689159133627856,-0.3777854397142834,0
5083,1,1.7572428763908952,1.8902160438142008,-1.0815626028258123,0.554297763903882,-0.2991416554065252,0
5084,0,1.7572428763908952,1.8902160438142008,0.7063881238961829,-0.2659485726292883,-0.2519553848218703,0
5085,0,1.7071294890627484,1.8902160438142008,-1.1971628653293898,1.1273465743585616,-0.2204978710987671,0
5086,0,1.7572428763908952,1.8902160438142008,0.0667333380430552,-0.1535860607754294,-0.1890403573756638,0
5087,0,1.7071294890627484,1.8227002355752464,0.1438001797121067,-0.5917998570054789,-0.1575828436525605,0
5088,0,1.6570161017346303,1.8227002355752464,-1.9524179136860944,2.588059228458727,-0.1261253299294573,0
5089,0,1.6570161017346303,1.7551844273363302,0.8296950705666654,-0.6929261176739516,-0.094667816206354,0
5090,1,1.6570161017346303,1.8227002355752464,0.9761220697378632,-0.8052886295278106,-0.0632103024832507,0
5091,1,1.7071294890627484,1.8902160438142008,0.8219883863997601,-0.6367448617470223,-0.0160240318985958,0
5092,1,1.7572428763908952,1.9577318520531164,0.1129734430444861,-0.7041623688593377,0.031162238686059,0
5093,1,1.7071294890627484,1.8902160438142008,0.5753744930587953,-0.5019098475223921,0.0783485092707139,0
5094,0,1.7071294890627484,1.8227002355752464,0.5676678088918902,-0.7603436247862672,0.1255347798553688,0
5095,0,1.7071294890627484,1.7551844273363302,-0.4110810803050642,-0.3670748332977611,0.156992293578472,0
5096,2,1.6570161017346303,1.687668619097376,-1.4437767586703545,1.0149840625047026,0.1884498073015753,0
5097,2,1.6570161017346303,1.7551844273363302,1.3614562780831208,-1.3221561840555616,0.2670935916093335,0
5098,2,1.6570161017346303,1.7551844273363302,2.401858640615316,-1.861496240954084,0.3771948896401949,0
5099,1,1.6570161017346303,1.7551844273363302,-0.9120155511538992,0.7116052804992842,0.4558386739479531,0
5100,0,1.6570161017346303,1.7551844273363302,-0.403374396138159,0.3632814937523215,0.5030249445326079,0
5101,0,1.6570161017346303,1.8227002355752464,0.9838287539047684,-1.1311399139040017,0.5344824582557113,0
5102,0,1.606902714406484,1.7551844273363302,-1.805990914514897,1.8239941478524868,0.5659399719788145,0
5103,0,1.606902714406484,1.687668619097376,0.0204932330416243,-0.0974048048484999,0.5973974857019178,0
5104,0,1.606902714406484,1.7551844273363302,0.6601480188947519,-0.6142723593762509,0.628854999425021,0
5105,0,1.556789327078366,1.7551844273363302,0.2516937580487789,-0.490673596337006,0.6603125131481243,0
5106,2,1.556789327078366,1.7551844273363302,-0.858068761985563,-0.0187510465507984,0.6917700268712276,0
5107,1,1.556789327078366,1.687668619097376,1.931750906434102,-1.580589961319437,0.7704138111789858,0
5108,1,1.556789327078366,1.687668619097376,1.168789173910492,-1.2097936722017026,0.8176000817636406,0
5109,2,1.5066759397502194,1.687668619097376,-0.0642802927943323,-0.3221298285562177,0.8647863523482955,0
5110,2,1.5066759397502194,1.6201528108584216,0.860521807234286,-0.4120198380393045,0.9434301366560536,0
5111,0,1.4565625524220729,1.5526370026195058,-0.6191615528115033,0.7790227876115997,1.022073920963812,0
5112,2,1.4565625524220729,1.5526370026195058,-0.048866924460522,0.6778965269431261,1.0535314346869151,0
5113,1,1.4565625524220729,1.5526370026195058,2.263138325611024,-1.771606231470997,1.1321752189946732,0
5114,0,1.4565625524220729,1.5526370026195058,-0.0026268194590911,0.0037214558199728,1.179361489579328,0
5115,0,1.4565625524220729,1.5526370026195058,0.1129734430444861,-0.6592173641177943,1.2108190033024315,0
5116,2,1.4064491650939548,1.5526370026195058,-1.3821232853351133,1.8801754037794165,1.2422765170255348,0
5117,0,1.4565625524220729,1.6201528108584216,0.2671071263825892,-0.4344923404100766,1.352377815056396,0
5118,0,1.4565625524220729,1.6201528108584216,-0.5343880269755467,0.1048477164884464,1.383835328779499,0
5119,0,1.4064491650939548,1.5526370026195058,-0.1644671869640993,-0.3670748332977611,1.4152928425026026,0
5120,0,1.4064491650939548,1.6201528108584216,1.0454822272400095,-1.5468812077632792,1.4467503562257058,0
5121,0,1.4565625524220729,1.6201528108584216,1.4076963830845517,-0.7828161271570393,1.4782078699488093,0
5122,0,1.4064491650939548,1.5526370026195058,-0.0874003452950478,-0.0524598001069566,1.5096653836719125,0
5123,1,1.4565625524220729,1.6201528108584216,-0.7270551311481754,0.5880065174600393,1.5411228973950155,0
5124,2,1.4565625524220729,1.5526370026195058,1.83927069643124,-1.5581174589486653,1.5883091679796706,0
5125,0,1.4565625524220729,1.4851211943805511,-0.3571342911367281,0.1385564700446038,1.666952952287429,0
5126,0,1.4064491650939548,1.4851211943805511,-0.6345749211453137,1.0374565648754748,1.698410466010532,0
5127,1,1.4064491650939548,1.5526370026195058,-0.6422816053122188,0.9250940530216158,1.7298679797336354,0
5128,0,1.4064491650939548,1.5526370026195058,-1.1509227603279588,0.936330304207002,1.7770542503182902,0
5129,2,1.4064491650939548,1.5526370026195058,-0.249240712800056,0.7228415316846702,1.8085117640413932,0
5130,0,1.3563357777658085,1.4851211943805511,0.4366541780545026,-0.7153986200447238,1.887155548349152,0
5131,0,1.4064491650939548,1.4851211943805511,-0.2646540811338663,-0.0636960512923418,1.9186130620722548,0
5132,0,1.4064491650939548,1.5526370026195058,-0.3263075544691075,0.2059739771569192,1.950070575795358,0
5133,0,1.4064491650939548,1.6201528108584216,0.105266758877581,-0.4457285915954626,2.028714360103117,0
5134,0,1.4064491650939548,1.6201528108584216,0.05902665387615,-0.1198773072192712,2.06017187382622,0
5135,1,1.4064491650939548,1.5526370026195058,-0.7655885519827011,0.2172102283423053,2.091629387549323,0
5136,2,1.4064491650939548,1.6201528108584216,-0.804121972817227,1.464434109920138,2.1702731718570814,1
5137,0,1.3563357777658085,1.6201528108584216,-0.2954808178014869,0.6217152710161966,2.248916956164839,1
5138,1,1.3062223904376902,1.5526370026195058,-0.4727345536403054,1.576796621773997,2.2803744698879425,1
5139,0,1.3563357777658085,1.5526370026195058,-0.7270551311481754,0.8689127970946865,-1.6990010160846205,0
5140,0,1.3563357777658085,1.5526370026195058,2.640765849789376,-1.7266612267294537,-1.6675435023615173,0
5141,2,1.4064491650939548,1.687668619097376,-0.7193484469812703,0.5992427686454254,-1.636085988638414,0
5142,0,1.3563357777658085,1.6201528108584216,-0.5498013953093569,0.8913852994654585,-1.5574422043306555,0
5143,0,1.3563357777658085,1.6201528108584216,-1.1971628653293898,0.7902590387969849,-1.5259846906075525,0
5144,0,1.3062223904376902,1.6201528108584216,0.8682284914011911,-0.872706136640126,-1.463069663161346,0
5145,0,1.3563357777658085,1.6201528108584216,-0.6345749211453137,0.3857539961230936,-1.4316121494382428,0
5146,1,1.3563357777658085,1.687668619097376,-0.757881867815796,1.2060003326562632,-1.4001546357151395,0
5147,0,1.4064491650939548,1.7551844273363302,-0.4110810803050642,-0.1535860607754294,-1.352968365130485,0
5148,0,1.4565625524220729,1.7551844273363302,-1.4437767586703545,2.1498454322286773,-1.3215108514073812,0
5149,2,1.3563357777658085,1.687668619097376,0.0898533905437707,-0.490673596337006,-1.290053337684278,0
5150,0,1.3062223904376902,1.5526370026195058,0.1438001797121067,-0.7266348712301098,-1.21140955337652,0
5151,1,1.3062223904376902,1.6201528108584216,-0.8118286569841321,1.071165318431632,-1.1799520396534169,0
5152,0,1.3062223904376902,1.5526370026195058,1.114842384742156,-1.1760849186455449,-1.1327657690687618,0
5153,0,1.3062223904376902,1.6201528108584216,-0.9967890769898556,0.5655340150892672,-1.1013082553456586,0
5154,0,1.3062223904376902,1.6201528108584216,-0.904308866986994,0.0936114653030604,-1.0698507416225551,0
5155,0,1.3062223904376902,1.5526370026195058,-1.4977235478386903,1.4194891051785947,-1.038393227899452,0
5156,0,1.3062223904376902,1.5526370026195058,-0.0257468719598065,-0.737871122415495,-1.0069357141763486,0
5157,1,1.3062223904376902,1.5526370026195058,0.3904140730530716,-0.4682010939662339,-0.9754782004532454,0
5158,1,1.3563357777658085,1.6201528108584216,-0.7193484469812703,0.4194627496792509,-0.9282919298685904,0
5159,0,1.3062223904376902,1.5526370026195058,1.014655490572389,-1.0075411508647565,-0.8811056592839356,0
5160,0,1.3062223904376902,1.4851211943805511,-1.066149234492002,0.5318252615331098,-0.8496481455608323,0
5161,0,1.2561090031095437,1.4851211943805511,2.0011110639362486,-1.4457549470948063,-0.8181906318377291,0
5162,0,1.3062223904376902,1.5526370026195058,0.2979338630502098,0.1385564700446038,-0.7867331181146259,0
5163,0,1.3563357777658085,1.6201528108584216,-0.7116417628143651,1.2509453373978066,-0.7552756043915225,0
5164,0,1.3563357777658085,1.6201528108584216,-0.4804412378072105,0.7340777828700555,-0.7238180906684193,0
5165,0,1.4064491650939548,1.6201528108584216,0.5753744930587953,-0.7153986200447238,-0.692360576945316,0
5166,0,1.4064491650939548,1.687668619097376,1.3768696464169312,-1.3895736911678769,-0.6609030632222128,0
5167,0,1.4064491650939548,1.687668619097376,-0.4110810803050642,0.295863986640006,-0.6294455494991095,0
5168,0,1.4064491650939548,1.6201528108584216,-0.9505489719884248,0.6104790198308113,-0.5979880357760062,0
5169,0,1.4565625524220729,1.687668619097376,0.2671071263825892,0.5318252615331098,-0.566530522052903,0
5170,0,1.4565625524220729,1.687668619097376,0.8759351755680962,-1.1648486674601592,-0.5350730083297998,0
5171,1,1.5066759397502194,1.687668619097376,0.0667333380430552,0.1497927212299898,-0.5036154946066964,0
5172,1,1.4565625524220729,1.687668619097376,1.2612693839133535,-1.1086674115332298,-0.4564292240220415,0
5173,1,1.4565625524220729,1.7551844273363302,-0.9351356036546146,0.6329515222015827,-0.4092429534373866,0
5174,0,1.4565625524220729,1.687668619097376,1.2920961205809744,-0.9738323973085988,-0.3620566828527318,0
5175,0,1.5066759397502194,1.687668619097376,0.8528151230673807,-1.1536124162747732,-0.3305991691296285,0
5176,2,1.5066759397502194,1.687668619097376,1.4076963830845517,-1.2097936722017026,-0.2991416554065252,0
5177,1,1.5066759397502194,1.7551844273363302,-0.9505489719884248,0.2396827307130766,-0.2204978710987671,0
5178,0,1.556789327078366,1.8227002355752464,-1.2511096544977258,1.2397090862124205,-0.1733116005141121,0
5179,1,1.5066759397502194,1.8227002355752464,-0.6885217103136497,0.6778965269431261,-0.1418540867910089,0
5180,1,1.5066759397502194,1.8902160438142008,1.022362174739294,-0.9738323973085988,-0.0632103024832507,0
5181,0,1.556789327078366,1.9577318520531164,-0.0334535561267117,-0.0749323024777278,-0.0160240318985958,0
5182,0,1.556789327078366,1.8902160438142008,-0.3879610278043487,0.3745177449377075,0.0154334818245073,0
5183,0,1.5066759397502194,1.8227002355752464,0.2748138105494943,0.1160839676738317,0.0468909955476106,0
5184,2,1.556789327078366,1.8902160438142008,-0.6191615528115033,0.1273202188592177,0.1098060229938171,0
5185,0,1.5066759397502194,1.8227002355752464,-1.1894561811624846,0.9026215506508438,0.1884498073015753,0
5186,1,1.5066759397502194,1.8227002355752464,0.2902271788833047,-0.5580911034493216,0.2199073210246786,0
5187,0,1.5066759397502194,1.7551844273363302,-0.4958546061410209,0.1497927212299898,0.2670935916093335,0
5188,0,1.5066759397502194,1.687668619097376,-0.4187877644719693,-0.0636960512923418,0.2985511053324368,0
5189,1,1.556789327078366,1.7551844273363302,2.9259131639648666,-1.9401499992517848,0.33000861905554,0
5190,1,1.556789327078366,1.7551844273363302,0.3981207572199768,-0.883942387825512,0.3771948896401949,0
5191,1,1.5066759397502194,1.687668619097376,0.6678547030616571,-0.7940523783424245,0.4243811602248498,0
5192,0,1.556789327078366,1.7551844273363302,-0.0103335036259962,0.1497927212299898,0.4715674308095047,0
5193,0,1.556789327078366,1.687668619097376,-0.4804412378072105,0.936330304207002,0.5030249445326079,0
5194,1,1.5066759397502194,1.6201528108584216,0.0821467063768655,-0.5243823498931633,0.5344824582557113,0
5195,1,1.4565625524220729,1.5526370026195058,-1.359003232834398,1.2734178397685785,0.5816687288403661,0
5196,0,1.4565625524220729,1.5526370026195058,2.879673058963436,-2.0188037575494864,0.628854999425021,0
5197,0,1.4565625524220729,1.6201528108584216,0.3518806522185458,-0.6704536153031804,0.6603125131481243,0
5198,1,1.4565625524220729,1.6201528108584216,1.107135700575251,-0.86146988545474,0.6917700268712276,0
5199,0,1.4565625524220729,1.6201528108584216,-0.70393507864746,0.9812753089485452,0.7389562974558824,0
5200,1,1.4565625524220729,1.5526370026195058,-0.6885217103136497,0.441935252050023,0.7704138111789858,0
5201,0,1.4565625524220729,1.6201528108584216,-1.019909129490571,1.194764081470877,0.8176000817636406,0
5202,0,1.4064491650939548,1.5526370026195058,1.916337538100292,-1.2210299233870887,0.8490575954867439,0
5203,1,1.3563357777658085,1.4851211943805511,-0.5883348161438827,0.1947377259715332,0.8805151092098471,0
5204,1,1.3563357777658085,1.4851211943805511,0.5368410722242696,-0.5917998570054789,0.927701379794502,0
5205,0,1.3563357777658085,1.5526370026195058,-1.305056443666062,2.2959166976386944,0.9748876503791568,0
5206,0,1.4064491650939548,1.5526370026195058,-0.9967890769898556,1.9138841573355736,1.0063451641022605,0
5207,0,1.3563357777658085,1.4851211943805511,-1.1278027078272437,1.2397090862124205,1.0378026778253635,0
5208,1,1.3563357777658085,1.4176053861416351,-1.058442550325097,0.6891327781285121,1.0692601915484667,0
5209,0,1.3563357777658085,1.4851211943805511,-1.3821232853351133,0.6778965269431261,1.1164464621331216,0
5210,1,1.3062223904376902,1.4176053861416351,-0.5420947111424518,0.1385564700446038,1.1479039758562248,0
5211,0,1.3563357777658085,1.4176053861416351,1.9086308539333867,-1.6030624636902089,1.1950902464408797,0
5212,0,1.3563357777658085,1.4851211943805511,0.7372148605638035,-0.7491073736008811,1.2265477601639831,0
5213,1,1.3563357777658085,1.4176053861416351,0.3750007047192613,-0.9738323973085988,1.2580052738870864,0
5214,2,1.3563357777658085,1.4176053861416351,-0.2877741336345817,-0.5356186010785494,1.3051915444717412,0
5215,0,1.3062223904376902,1.3500895779026811,2.0473511689376798,-1.378337439982491,1.383835328779499,0
5216,0,1.3062223904376902,1.4176053861416351,2.0550578531045844,-1.569353710134051,1.4152928425026026,0
5217,1,1.2561090031095437,1.3500895779026811,2.394151956448411,-1.7378974779148393,1.4939366268103609,0
5218,0,1.3062223904376902,1.4176053861416351,-1.320469811999872,1.1498190767293337,1.5411228973950155,0
5219,0,1.3062223904376902,1.4851211943805511,0.0359066013754346,0.2509189818984627,1.572580411118119,0
5220,1,1.3062223904376902,1.4176053861416351,0.7372148605638035,-0.0974048048484999,1.6040379248412222,0
5221,0,1.3563357777658085,1.4851211943805511,-0.5035612903079261,1.2734178397685785,1.651224195425877,1
5222,0,1.3062223904376902,1.4176053861416351,-0.1259337661295735,-0.6479811129324082,1.6826817091489803,0
5223,1,1.3563357777658085,1.4851211943805511,-1.2742297069984412,2.003774166818661,-1.6675435023615173,0
5224,1,1.4565625524220729,1.6201528108584216,-1.3975366536689238,1.1385828255439476,-1.6203572317768624,0
5225,0,1.4064491650939548,1.6201528108584216,-1.0738559186589074,1.8352303990378729,-1.5731709611922071,0
5226,0,1.4064491650939548,1.6201528108584216,-1.1355093919941486,0.9812753089485452,-1.541713447469104,0
5227,2,1.4565625524220729,1.687668619097376,-1.2202829178301051,1.5992691241447692,-1.5102559337460009,0
5228,1,1.4565625524220729,1.687668619097376,0.2748138105494943,-0.0861685536631139,-1.384425878853588,0
5229,2,1.4565625524220729,1.5526370026195058,-0.757881867815796,0.8913852994654585,-1.290053337684278,0
5230,0,1.3563357777658085,1.4176053861416351,0.6601480188947519,-0.6255086105616362,-1.21140955337652,0
5231,0,1.3563357777658085,1.4176053861416351,0.2131603372142531,-0.3670748332977611,-1.1799520396534169,0
5232,0,1.3062223904376902,1.4176053861416351,-0.5883348161438827,1.2958903421393495,-1.1484945259303134,0
5233,2,1.3062223904376902,1.3500895779026811,1.0917223322414404,-1.2884474304994038,-1.1170370122072102,0
5234,0,1.4064491650939548,1.4851211943805511,-0.4419078169726848,1.1498190767293337,-1.038393227899452,0
5235,0,1.4064491650939548,1.4851211943805511,1.777617223095999,-1.5019362030217358,-1.0069357141763486,0
5236,0,1.4565625524220729,1.4851211943805511,1.2458560155795435,-1.1536124162747732,-0.9754782004532454,0
5237,0,1.4064491650939548,1.4176053861416351,0.0359066013754346,-0.0974048048484999,-0.9440206867301422,0
5238,0,1.4565625524220729,1.4851211943805511,-1.1432160761610537,1.6105053753301553,-0.9125631730070388,0
5239,0,1.4064491650939548,1.4851211943805511,-0.048866924460522,-0.4794373451516199,-0.8811056592839356,0
5240,0,1.4064491650939548,1.4176053861416351,-0.7501751836488909,1.194764081470877,-0.8496481455608323,0
